prompt,reference,task,mode,draft_steps,generated_text,acceptance_rate,num_target_calls,latency_ms,gamma_setting
"Summarise the following article:
It is one of the world's best loved musicals - the true story of a novice nun who falls in love with a widower and his seven children. From Julie Andrews waltzing through the Alps to seven children behaving perfectly,  The Sound of Music might look like it portrays the family everyone wants. But Andrews' real life counterpart - Maria Kutschera - was far from the idealized mother the popular film p
Summary:","Maria von Trapp was criticised by son Johannes in a new book .
75-year-old revealed his mother was very complex with lots of insecurities .
Daughter Rosmarie added that she was forced to go on stage .
Maria married Georg von Trapp in 1927 after becoming his governess .",summarization_en,speculative,5,"
It is one of the world's best loved musicals - the true story of a novice nun who falls in love with a widower and his seven children. From Julie Andrews waltzing through the Alps to seven children behaving perfectly,  The Sound of Music might look like it portrays the family everyone wants. But Andrews' real life counterpart - Maria Kutschera - was far from the idealized mother the popular film portrayed. Kutschera was a devout Catholic who was raised in a convent and was a nun for only a few years before she was sent to the convent school in Vienna. She was a very devout Catholic and",0.6178343949044586,32,3610.533076998763,5
"Summarise the following article:
TV presenter Dr Michael Mosley will eat black pudding made from his own blood for a new documentary. In a variety of tests, Dr Mosley will take an in-depth look at blood for a medical series on BBC Four. He will undergo six experiments on his own blood, including injecting it with snake venom to see how it can clot within seconds and starving it of oxygen. Scroll down for video . In a new BBC show
Summary:","Dr Michael Mosley will eat black pudding from own blood for BBC4 show .
Will have six experiments on his own blood, including starving it of oxygen .
Wonderful World of Blood one of series of upcoming BBC science shows .",summarization_en,speculative,5,"
Dr Michael Mosley will eat black pudding made from his own blood for a new documentary. In a variety of tests, Dr Mosley will take an in-depth look at blood for a medical series on BBC Four. He will undergo six experiments on his own blood, including injecting it with snake venom to see how it can clot within seconds and starving it of oxygen.
The programme will be broadcast on BBC Four on Monday, November 15, at 9pm.
The programme will be shown in the UK on BBC One on Monday, November 22, at 9pm.
The programme will be shown in the US on the Discovery",0.6510067114093959,31,3457.956184000068,5
"Summarise the following article:
Stoke goalkeeper Jack Butland has signed a contract extension at the Britannia Stadium, the Barclays Premier League club have announced. The 22-year-old - who will be England's third-choice keeper for this month's games against Lithuania and Italy - has committed until the summer of 2019. Asmir Begovic remains Stoke number one but Butland, who joined the Potters from Birmingham for £4million two y
Summary:","Jack Butland is England's third-choice keeper in Roy Hodgson's squad .
He has struggled for playing time at Stoke under Mark Hughes .
Butland has extended his deal despite being No 2 to Asmir Begovic .",summarization_en,speculative,5,"
Stoke City have signed goalkeeper Jack Butland from Birmingham City for an undisclosed fee. The 22-year-old, who will be England's third-choice goalkeeper for this month's games against Lithuania and Italy, has committed until the summer of 2019.
Stoke City have signed goalkeeper Jack Butland from Birmingham City for an undisclosed fee. The 22-year-old, who will be England's third-choice goalkeeper for this month's games against Lithuania and Italy, has committed until the summer of 2019.
Stoke City have signed goalkeeper Jack Butland from Birmingham City for an undisclosed fee. The 22-year-old,",0.8046875,26,2930.5354959997203,5
"Summarise the following article:
Tory peer Lord Ashcroft has quit his seat in the House of Lords – saying he no longer has the time to devote enough time to the role. The former party treasurer said he was resigning with immediate effect, as he believed it was his 'duty' to step down 'at the right time'. Even though he will no longer be able to attend Lords debates, is still a life peer and will still be named 'Lord Ashcroft'. To
Summary:","The former party treasurer said he was resigning with immediate effect .
Millionaire pollster said he did not have the time to devote for the role .
However he will still be a life peer  and will still be named 'Lord Ashcroft'",summarization_en,speculative,5,"
Lord Ashcroft is a Conservative peer who has been a member of the House of Lords since 1999. He is a former party treasurer and was a life peer. He is a member of the Conservative Party. He is a member of the House of Lords. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative peer. He is a Conservative",0.7142857142857143,28,3189.2485580010543,5
"Summarise the following article:
The need to anoint Lionel Messi the greatest player there has ever been every time he has a good game is becoming rather tedious. Yes, Messi is a genius. Every time I see him play live, it is a privilege. I try to make sure the memories are burned into my consciousness. He is the kind of player who lifts the spirit with everything he does. He is a quite prodigious goalscorer, a wizard of a dribble
Summary:","Yes, Messi is a genius. Every time I see him play live, it is a privilege .
And yes, he was mesmerising against Manchester City at the Nou Camp .
What saddens me about the relentless championing of Messi, though, is that the idea there has never been anyone to match him has become such an aggressive orthodoxy .
It is as though Messi has become a god and the idea that he might have a rival is sacrilege .
As a football fan, I worship Messi, too, but I don’t think he’s the best there’s ever been. It's too early for that .",summarization_en,speculative,5,"
The need to anoint Lionel Messi the greatest player there has ever been every time he has a good game is becoming rather tedious. Yes, Messi is a genius. Every time I see him play live, it is a privilege. I try to make sure the memories are burned into my consciousness. He is the kind of player who lifts the spirit with everything he does. He is a quite prodigious goalscorer, a wizard of a dribble.
The need to anoint Lionel Messi the greatest player there has ever been every time he has a good game is becoming rather tedious. Yes, Messi is a genius. Every time",0.9636363636363636,22,2574.457472999711,5
"Summarise the following article:
Enrolling at university is meant to be a time for widening skill sets academically, but many Brits are using it to broaden their horizons... well, horizontally. According to a new survey by student newspaper The Tab, university pupils in Britain have an average of 8.2 sexual partners by the time they reach the middle of their higher education. 11,549 students were questioned about their bedroom ha
Summary:","New survey by student newspaper The Tab looks at university sex habits .
Of 11,549 students questioned, 22 per cent had lost their virginity aged 18 .
British university students have an average of 8.2 sexual partners .",summarization_en,speculative,5,"
The survey found that the average number of sexual partners a student has is 8.2.
The average number of sexual partners a student has is 8.2.
The average number of sexual partners a student has is 8.2.
The average number of sexual partners a student has is 8.2.
The average number of sexual partners a student has is 8.2.
The average number of sexual partners a student has is 8.2.
The average number of sexual partners a student has is 8.2.
The average number of sexual partners a student has is 8.2.
The average number of",0.7984496124031008,26,2945.218273000137,5
"Summarise the following article:
When it comes to teaching children about manners, safety or even sex, most parents don't hesitate in making sure their offspring have a good understanding (no matter how awkward they may find it). However, despite the huge importance placed on financial education, more than half of UK parents admit they find it difficult to talk to their kids about money, and are avoiding the topic for as long as 
Summary:","Majority of parents avoid talking about money with their kids .
Only 43% of parents think they are better savers than their children .
More than 40% believe children should not have to worry about money .
More than a quarter feel awkward to talk about money to anyone at all .
This week is Global Money Week, which helps engage children with money .
Parents are the biggest influencers in forming money habits .",summarization_en,speculative,5,"
The study found that parents are more likely to avoid discussing money with their children if they are under the age of 18.
The study also found that parents are more likely to avoid discussing money with their children if they are under the age of 18.
The study found that parents are more likely to avoid discussing money with their children if they are under the age of 18.
The study found that parents are more likely to avoid discussing money with their children if they are under the age of 18.
The study found that parents are more likely to avoid discussing money with their children if they are under the age of 18.
The",0.824,25,2851.050262001081,5
"Summarise the following article:
Ronda Rousey is the talk of UFC at the moment and the undefeated women's bantamweight champion is adamant she could beat '100 per cent' of the opposite sex in the same division. Rousey currently boasts an 11-0 record in the sport having defeated Cat Zingano in just 14 seconds in her most recent contest on February 28. After her latest triumph, talk turned to how the 28-year-old would fare against 
Summary:","Ronda Rousey is the current undefeated women's bantamweight champion .
Rousey defeated Cat Zingano in just 14 seconds on February 28 .
WATCH: Rousey and Caroline Wozniacki in Sports Illustrated photoshoot .
CLICK HERE for all the latest UFC news .",summarization_en,speculative,5,"
Ronda Rousey is the talk of UFC at the moment and the undefeated women's bantamweight champion is adamant she could beat '100 per cent' of the opposite sex in the same division. Rousey currently boasts an 11-0 record in the sport having defeated Cat Zingano in just 14 seconds in her most recent contest on February 28. After her latest triumph, talk turned to how the 28-year-old would fare against the likes of Holly Holm and Miesha Tate.
Rousey's comments come after she was asked about her thoughts on the current state of women's MMA.
""I think",0.6827586206896552,30,3359.595392999836,5
"Summarise the following article:
If you are easily distracted by your smartphone or long for the return of simple mobiles that don't require lots of apps, then this ‘anti-smartphone’ is for you. The round phone, described as the first personal device for the 'post-smartphone era', is modelled on an old-fashioned pocket watch. The Runcible is a pebble-shaped prototype and includes a phone and camera,  an HD circular screen and a w
Summary:","Device includes a phone and camera, as well as an HD circular screen .
Called the Runcible, it's a cross between a smartphone and a wearable .
Gadget is modelled on an old-fashioned pocket watch and compass .
It could cost around the same as a  high-end unlocked smartphone .",summarization_en,speculative,5,"
If you are easily distracted by your smartphone or long for the return of simple mobiles that don't require lots of apps, then this ‘anti-smartphone’ is for you. The round phone, described as the first personal device for the 'post-smartphone era', is modelled on an old-fashioned pocket watch. The Runcible is a pebble-shaped prototype and includes a phone and camera,  an HD circular screen and a speaker. The device is designed to be used with a smartphone or tablet, and is designed to be used with a smartphone or tablet, and is designed to be used",0.824,25,2900.22326199869,5
"Summarise the following article:
Antonio Valencia has apologised to Manchester United's players and fans after his mistakes helped Arsenal dump his side out of the FA Cup in Monday's quarter-final defeat. The cup exit effectively ended any hopes of silverware ended up at Old Trafford this season - and Valencia more than played his part in a dismal display from Louis van Gaal's side. The midfielder-cum-defender put in a weak chall
Summary:","Antonia Valencia has apologised for  Manchester United's defeat by Arsenal .
Valencia was at fault for both goals, including Danny Welbeck's winner .
Roy Keane called the midfielder-cum-defender 'disgraceful' in his analysis .
Rafael put pressure on Valencia's position with a goal for United Under 21s .
CLICK HERE for all the latest Manchester United news .",summarization_en,speculative,5,"
Antonio Valencia has apologised to Manchester United's players and fans after his mistakes helped Arsenal dump his side out of the FA Cup in Monday's quarter-final defeat. The cup exit effectively ended any hopes of silverware ended up at Old Trafford this season - and Valencia more than played his part in a dismal display from Louis van Gaal's side. The midfielder-cum-defender put in a weak performance in the first leg of the semi-final, and was a peripheral figure in the second leg.
The Spaniard's poor display was compounded by a poor performance from his team-mates, who were unable to cope with the",0.572289156626506,34,3821.7851820008946,5
"Summarise the following article:
Around 200 skeletons have been unearthed under a Paris supermarket after workmen extending the shop's basement discovered a huge pile of bones. The bodies, which were found neatly stacked five deep in eight underground chambers, are thought to be victims of an epidemic that struck France at least five centuries ago. Archaeologists from the National Institute for Preventive Archaeological Research 
Summary:","Skeletons found under the Monoprix supermarket on Boulevard Sébastopol in Paris .
Thought to be victims of an epidemic that struck France at least five centuries ago .
Archaeologists were called in and will try to date the bones using carbon and DNA testing .
Experts called site 'extraordinary' and said they were astonished to find so many skeletons .",summarization_en,speculative,5,"
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of the article:
The following article is a summary of",0.8898305084745762,24,2690.2017979991797,5
"Summarise the following article:
A man who wears a nappy every day and has caused controversy for running a nursery for adults has appeared on The Jeremy Kyle Show to defend his right to dress up as a baby. Derek Ventham, 52, and his wife Maxine appeared on the ITV show today to explain how the service they offer - and Derek's penchant for nappies - is not sexually motivated. Derek said: 'I'm like any other person, I get up, have
Summary:","Derek Ventham and his wife Maxine appeared on Jeremy Kyle Show .
The 52-year-old says he wears a nappy as he's incontinent .
But he's also 'fascinated' with dressing as a baby .
Runs a nursery for adults with Maxine in Liverpool .",summarization_en,speculative,5,"
A man who wears a nappy every day and has caused controversy for running a nursery for adults has appeared on The Jeremy Kyle Show to defend his right to dress up as a baby. Derek Ventham, 52, and his wife Maxine appeared on the ITV show today to explain how the service they offer - and Derek's penchant for nappies - is not sexually motivated. Derek said: 'I'm like any other person, I get up, have a cup of tea and have a look around. 'I'm not a paedophile, I'm not a paedophile, I'm not a paedophile, I'm not a",0.7372262773722628,28,3128.9166700007627,5
"Summarise the following article:
The boss of the BBC is on a collision course with MPs after he insisted the licence fee will work for at least another ten years. Last week, the Culture, Media and Sport Select Committee said the £145.50-a-year charge was ‘anachronistic’ and should be scrapped within the next decade in favour of a flat-rate broadcast levy on all households. But Lord Hall, the Corporation’s director-general, insist
Summary:","Lord Hall believes the licence fee ‘has got at least ten years in it’
He said even if the fee is axed, it should be replaced by a charge .
Follows critique from MPs that the charge is ‘anachronistic’",summarization_en,speculative,5,"
The boss of the BBC is on a collision course with MPs after he insisted the licence fee will work for at least another ten years. Last week, the Culture, Media and Sport Select Committee said the £145.50-a-year charge was ‘anachronistic’ and should be scrapped within the next decade in favour of a flat-rate broadcast levy on all households. But Lord Hall, the Corporation's director-general, insist
The BBC is facing a revolt from MPs after it was revealed that the corporation is planning to charge households a flat-rate levy on all their TV and radio services.
The BBC",0.588957055214724,33,3842.43065299961,5
"Summarise the following article:
A woodland trust has today been forced to deny it is 'anti-fairy' after it launched a crackdown on the number of doors being nailed to trees as homes for the tiny ethereal beings. Fairy control has had to be brought in at Wayford Woods in Somerset because it has been overwhelmed by hundreds of sprite homes. Families with children flock to the woodland to nail doors to trees and leave notes for the
Summary:","Wayford Woods in Somerset flooded with fairy doors over the past decade .
At peak there were more than 200 fixed to trees in Crewkerne woodland .
One mysteriously appeared in 2000 and led to area becoming 'Fairy Wood'
But trustees say there are too many and several are particularly garish .
One said: 'We're not anti-fairies but it's in danger of getting out of control'
400 seen in past 3 months according to UK Fairy Investigation Society .",summarization_en,speculative,5,"
The woodland trust has today been forced to deny it is 'anti-fairy' after it launched a crackdown on the number of doors being nailed to trees as homes for the tiny ethereal beings. Fairy control has had to be brought in at Wayford Woods in Somerset because it has been overwhelmed by hundreds of sprite homes. Families with children flock to the woodland to nail doors to trees and leave notes for the sprites.
The woodland trust has today been forced to deny it is 'anti-fairy' after it launched a crackdown on the number of doors being nailed to trees as homes for the tiny ethereal beings. Fairy control has",0.9464285714285714,23,2608.9035810000496,5
"Summarise the following article:
A young actor was inspired to come out of the closet after featuring in a movie about homophobia in Australia. Harry Cook, 23 from Sydney, was always advised in the past not to divulge that he was gay because it would limit the variety of acting variety roles he would be offered. But when he took on the role  in the movie, Drown, which premieres on Wednesday night and tells of the struggles for ga
Summary:","Harry Cook came out of closet after featuring in a homophobic movie .
The Sydneysider, 23, was told he wouldn't get roles if he said he was gay .
Drown premieres tomorrow to a sold-out cinema on George St in Sydney .
Fans can book their own screening through the movie's website .",summarization_en,speculative,5,"
A young actor was inspired to come out of the closet after featuring in a movie about homophobia in Australia. Harry Cook, 23 from Sydney, was always advised in the past not to divulge that he was gay because it would limit the variety of acting variety roles he would be offered. But when he took on the role of a gay man in the movie, Drown, he was able to play a character who was not only gay but also a father figure to the young actor.
The movie is based on the true story of a young man who was bullied at school and eventually came out to his family. The movie is a",0.562874251497006,34,3827.7343429999746,5
"Summarise the following article:
Kellermeister owner Mark Pearce said he made the 'unfortunate' discovery that 25,000 litre of his wine had been drained on Sunday morning . A prominent winemaker is accused of destroying more than $300,000 worth of alcohol at the winery he was previously employed at. Trevor David Jones, 57, of Lyndoch in South Australia's Barossa Valley, allegedly snuck into the Kellermeister winery in the early h
Summary:","Trevor David Jones allegedly snuck into the Kellermeister Winery in the Barossa Valley in South Australia and turned on the taps of four wine tanks .
About 25,000 litres and $300,000 worth of wine was released from the tanks .
The 57-year-old Barossa Valley man was arrested last month .
He faced court on Tuesday charged with criminal trespass and property damage .",summarization_en,speculative,5,"
The following article is a summary of the events that occurred on Sunday, May 24, 2014.
The following article is a summary of the events that occurred on Sunday, May 24, 2014.
The following article is a summary of the events that occurred on Sunday, May 24, 2014.
The following article is a summary of the events that occurred on Sunday, May 24, 2014.
The following article is a summary of the events that occurred on Sunday, May 24, 2014.
The following article is a summary of the events that occurred on Sunday, May 24, 2014.
The following article is a summary of the",0.7786259541984732,27,3068.6547019995487,5
"Summarise the following article:
Two of Britain’s most distinguished actors are set to star in a £6million film ‘co-written’ by a leading figure of the Jihadi John apologist campaign group, Cage. Sir Ben Kingsley and Emily Watson will be working alongside an award-winning team in ‘The Secret Evidence’. Golden Globe-winning producer J Todd Harris is said to already be on board, and the film has commitments from Emily Watson, Sir B
Summary:","Sir Ben Kingsley and Emily Watson among stars due to work on the film .
It has reportedly been co-written by Cage spokesman Cerie Bullivant .
The former terror suspect described Mohammed Emwazi as 'beautiful'
Actors are understood to have signed up to film before the controversy .",summarization_en,speculative,5,"
The film is set to be a biopic of the notorious Jihadi John, who is believed to have been killed in a US drone strike in Syria. The film will be directed by Cage's own director, J.J. Abrams, who is also producing.
The film will be based on the book ‘The Secret Evidence’ by J. Todd Harris, which is a fictional account of the life of the notorious Jihadi John.
The book is set to be released in the UK on October 25, 2016.
The film will be produced by Cage's own J.J. Abrams, who is also producing.",0.36403508771929827,46,5231.20191199996,5
"Summarise the following article:
Leighton Baines has admitted Everton's players are fighting for their futures after a season in which he says they have let themselves down. Everton’s dreams of winning the Europa League evaporated spectacularly on Thursday when they were beaten 5-2 by Dynamo Kiev and now they have nothing to play for other than trying to salvage some respectability in the Barclays Premier League. It is a far cry 
Summary:","Everton finished fifth last season but are currently struggling in 14th .
Toffees crashed out of the Europa League on Thursday with a 5-2 defeat .
Leighton Baines admits the Everton players are fighting for their futures .",summarization_en,speculative,5,"
Leighton Baines has admitted Everton's players are fighting for their futures after a season in which they have let themselves down. Everton’s dreams of winning the Europa League evaporated spectacularly on Thursday when they were beaten 5-2 by Dynamo Kiev and now they have nothing to play for other than trying to salvage some respectability in the Barclays Premier League. It is a far cry from the team that won the Europa League in 2009 and 2010.
Baines has been a revelation since joining Everton in the summer of 2010. He has been a revelation since joining Everton in the summer of 2010. He has been a revelation since",0.6363636363636364,31,3508.372492999115,5
"Summarise the following article:
A family dog was nearly blinded, its owner has said, by an allergic reaction after it was groomed at a Pets at Home mega-store. Terry Maughan, 20, from Norton paid £36 for his 20-month-old West Highland terrier Snowbell to have the treatment. But when he took his beloved pooch home he was shocked to see the dog struggling to breathe and unable to open her eyes. Terry Maughan (left) with his younge
Summary:","Dog had bloodshot eyes and rapid a heartbeat just after it was groomed .
Its owner, Terry Maughan, from Norton rushed to take the pooch to the vet .
Vet said quick action saved dog, Snowbell, but family feared it would die .
Pets at Home has started an investigation but the cause remains unknown .",summarization_en,speculative,5,"
The dog was groomed at Pets at Home, a mega-store in Norton, Somerset, by a groomer who was not properly trained. The dog was then left to die.
The dog was named Snowbell and was a member of the Maughan family.
The dog was groomed by a groomer who was not properly trained. The dog was then left to die.
The groomer, who was not properly trained, groomed the dog for about 20 minutes. The dog was then left to die.
The groomer, who was not properly trained, groomed the dog for about 20 minutes. The",0.4182692307692308,42,4784.028362999379,5
"Summarise the following article:
The UCI will publish the Cycling Independent Reform Commission's report into whether the world governing body was complicit in past doping practices on Monday. The investigation centred on the UCI's dealings with doping findings and allegations during the late 1990s and early 2000s, including its handling of claims against Lance Armstrong, who has since admitted to using performance-enhancing drug
Summary:","UCI will publish the Cycling Independent Reform Commission's report into whether the world governing body was complicit in past doping practices .
The investigation centred on the UCI's dealings with doping findings and allegations during the late 1990s and early 2000s .",summarization_en,speculative,5,"
The UCI will publish the Cycling Independent Reform Commission's report into whether the world governing body was complicit in past doping practices on Monday. The investigation centred on the UCI's dealings with doping findings and allegations during the late 1990s and early 2000s, including its handling of claims against Lance Armstrong, who has since admitted to using performance-enhancing drug
The UCI will publish the Cycling Independent Reform Commission's report into whether the world governing body was complicit in past doping practices on Monday. The investigation centred on the UCI's dealings with doping findings and allegations during the late 1990s and early 2000s, including its handling",1.0,22,2520.1348640002834,5
"Summarise the following article:
People around the United States have rallied behind a 19-year-old Air Foce cadet who is in critical condition after having a massive heart attack while at a gym in her hometown. Since Hailey Lane suffered a heart attack at ACAC gym in Midlothian, Virginia, during her spring break on March 23, people posted pictures and messages on social media with the hashtag, #WeAreHaileystrong. Hailey was witho
Summary:","Hailey Lane was at a gym in Midlothian, Virginia, when she had heart attack .
She was without a pulse for 20 minutes before she was revived .
She remains on life support but is recovering and opening her eyes .
Since the March 23 incident, people have posted pictures and messages on social media with the hashtag, #WeAreHaileystrong .
She and her twin sister Savannah Lane turn 20 on Friday .",summarization_en,speculative,5,"
Hailey Lane, a 19-year-old Air Force cadet from Midlothian, Virginia, was at a gym in her hometown when she suffered a massive heart attack. She was rushed to the hospital and is currently in critical condition.
The following is a summary of the events that led up to Hailey's heart attack:
On March 23, Hailey was at a gym in her hometown of Midlothian, Virginia, when she suffered a massive heart attack. She was rushed to the hospital and is currently in critical condition.
On March 24, Hailey's mother, Lisa Lane, posted a message",0.5402298850574713,35,3972.473457999513,5
"Summarise the following article:
Kiev, Ukraine (CNN)The bodies of all 33 workers killed in coal mine explosion Wednesday in eastern Ukraine have been recovered, officials with the Donetsk regional authority said. Preliminary information indicates the explosion at Zasyadko mine was caused by methane gas, according to DAN, the official news agency for the self-proclaimed Donetsk People's Republic (DPR). ""This did not happen because
Summary:","All bodies have been recovered from the mine, officials say .
Methane is suspected in the blast at the Zasyadko mine in the Donetsk region .
Ukrainian leaders accuse separatists of not giving access to Ukrainian rescue teams .",summarization_en,speculative,5,"
The following is a summary of the events that occurred in the Donetsk region of Ukraine on Wednesday, February 18, 2014.
The following is a summary of the events that occurred in the Donetsk region of Ukraine on Wednesday, February 18, 2014.
The following is a summary of the events that occurred in the Donetsk region of Ukraine on Wednesday, February 18, 2014.
The following is a summary of the events that occurred in the Donetsk region of Ukraine on Wednesday, February 18, 2014.
The following is a summary of the events that occurred in the Donetsk region of Ukraine on Wednesday, February 18, 2014.
The following is",0.7984496124031008,26,2976.9261219989858,5
"Summarise the following article:
A dying father known as 'napkin dad' for his daily heartfelt notes to his daughter, has celebrated seeing her achieve another milestone: making her high school varsity softball team. Garth Callaghan, 45, from Glen Allen, Virginia, has been writing short messages on napkins for his daughter Emma, 15, since she was in kindergarten - and now she looks forward to them every day. The heartwarming ritua
Summary:","Virginia dad Garth Callaghan has been diagnosed with cancer three times in past two years and doctors said it will take his life .
He has been writing notes for his daughter Emma's lunchbox since she was little and it has become a tradition between father and daughter .
This week the doting father-of-one uploaded a snapshot to Facebook revealing his latest note, reading: 'Dear Emma, I'm so proud that you made the varsity softball team. I can't wait till your first game!'
Garth is now writing notes ahead of time and storing them away so his daughter can still receive them after he is gone.",summarization_en,speculative,5,"
A dying father known as 'napkin dad' for his daily heartfelt notes to his daughter, has celebrated seeing her achieve another milestone: making her high school varsity softball team. Garth Callaghan, 45, from Glen Allen, Virginia, has been writing short messages on napkins for his daughter Emma, 15, since she was in kindergarten - and now she looks forward to them every day. The heartwarming ritua
Summary:
A dying father known as 'napkin dad' for his daily heartfelt notes to his daughter, has celebrated seeing her achieve another milestone: making her high school varsity softball",0.9051724137931034,24,2766.97446199978,5
"Summarise the following article:
Chelsea have called for an end to sexism in football after footage emerged of fans directing abuse at their club doctor Eva Carneiro. Recordings of fans at Manchester United and Manchester City chanting and shouting obscenities at Carneiro were broadcast by the BBC on Thursday night, leading to an unequivocal statement from the Blues. A spokesman for the club told the Guardian: 'The issue of equal
Summary:","Man United and Man City fans filmed chanting abuse at Eva Carneiro .
The BBC showed the footage of supporters on Thursday night .
Chelsea say: 'We abhor discrimination in all its form, including sexism'
READ: FA urge fans to report sexist abuse after horrible footage emerges of Carneiro being abused .
READ: Meet Eva Carneiro, the Chelsea medic (and Real Madrid fan)
CLICK HERE for all the latest Chelsea news .",summarization_en,speculative,5," Chelsea have called for an end to sexism in football after footage emerged of fans directing abuse at their club doctor Eva Carneiro. Recordings of fans at Manchester United and Manchester City chanting and shouting obscenities at Carneiro were broadcast by the BBC on Thursday night, leading to an unequivocal statement from the Blues. A spokesman for the club told the Guardian: 'The issue of equal treatment and respect for women in football is a very important one and we are committed to ensuring that all women in football are treated with the same respect and dignity.'
Chelsea have called for an end to sexism in football after footage emerged of fans directing abuse",0.6139240506329114,32,3637.0955239999603,5
"Question: In what year did Massachusetts first require children to be educated in schools?
Context: Private schooling in the United States has been debated by educators, lawmakers and parents, since the beginnings of compulsory education in Massachusetts in 1852. The Supreme Court precedent appears to favor educational choice, so long as states may set standards for educational accomplishment. Som
Answer:",1852,qa_en,speculative,7," In what year did Massachusetts first require children to be educated in schools?
Context: Private schooling in the United States has been debated by educators, lawmakers and parents, since the beginnings of compulsory education in Massachusetts in 1852. The Supreme Court precedent appears to favor educational choice, so long as states may set standards for educational accomplishment. Som
Answer: In what year did Massachusetts first require children to be educated in schools?
Context: Private schooling in the United States has been debated by educators, lawmakers and parents, since the beginnings of compulsory education in Massachusetts in 1852. The Supreme Court precedent appears to favor educational choice, so long as states",0.8951612903225806,18,2421.1072489997605,7
"Question: When were stromules discovered?
Context: The chloroplast membranes sometimes protrude out into the cytoplasm, forming a stromule, or stroma-containing tubule. Stromules are very rare in chloroplasts, and are much more common in other plastids like chromoplasts and amyloplasts in petals and roots, respectively. They may exist to increase th
Answer:",1962,qa_en,speculative,7," When were stromules discovered?
Context: The chloroplast membranes sometimes protrude out into the cytoplasm, forming a stromule, or stroma-containing tubule. Stromules are very rare in chloroplasts, and are much more common in other plastids like chromoplasts and amyloplasts in petals and roots, respectively. They may exist to increase the number of chloroplasts in a plant, or to increase the number of chloroplasts in a plant.
Answer: When were stromules discovered?
Context: The chloroplast membranes sometimes protrude out into",0.7841726618705036,20,2733.8952799982508,7
"Question: Which artist who had a major influence on the Gothic Revival is represented in the V&A's British galleries?
Context: Not only the work of British artists and craftspeople is on display, but also work produced by European artists that was purchased or commissioned by British patrons, as well as imports from Asia, including porcelain, cloth and wallpaper. Designers and artists whose work is on display in the galleri
Answer:",Horace Walpole,qa_en,speculative,7," The V&A's British galleries are a diverse collection of artists and designers, from the likes of John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John Constable, John",0.6948051948051948,22,3029.9732750008843,7
"Question: In 1890, who did the university decide to team up with?
Context: In the 1890s, the University of Chicago, fearful that its vast resources would injure smaller schools by drawing away good students, affiliated with several regional colleges and universities: Des Moines College, Kalamazoo College, Butler University, and Stetson University. In 1896, the university a
Answer:",several regional colleges and universities,qa_en,speculative,7," In 1890, who did the university decide to team up with?
Context: In the 1890s, the University of Chicago, fearful that its vast resources would injure smaller schools by drawing away good students, affiliated with several regional colleges and universities: Des Moines College, Kalamazoo College, Butler University, and Stetson University. In 1896, the university formed a partnership with the University of Wisconsin-Madison, which had been founded in 1892. The university's first president was William H. H. Haskins, who had been president of the University of Wisconsin-Madison since 1892.
Answer: In 1890, who did",0.5454545454545454,27,3605.2317329995276,7
"Question: Who got a touchdown making the score 10-7?
Context: After a punt from both teams, Carolina got on track with a 9-play, 73-yard scoring drive. Newton completed 4 of 4 passes for 51 yards and rushed twice for 25 yards, while Jonathan Stewart finished the drive with a 1-yard touchdown run, cutting the score to 10–7 with 11:28 left in the second quarter.
Answer:",Jonathan Stewart,qa_en,speculative,7," The Panthers' defense.
Context: After a punt from both teams, Carolina got on track with a 9-play, 73-yard scoring drive. Newton completed 4 of 4 passes for 51 yards and rushed twice for 25 yards, while Jonathan Stewart finished the drive with a 1-yard touchdown run, cutting the score to 10–7 with 11:28 left in the second quarter.
Answer: The Panthers' defense.
Context: After a punt from both teams, Carolina got on track with a 9-play, 73-yard scoring drive. Newton completed 4 of 4 passes for 51 yards and rushed twice for 25 yards, while",0.7785714285714286,20,2727.6745189992653,7
"Question: How many Examination Boards exist in India?
Context: In India, private schools are called independent schools, but since some private schools receive financial aid from the government, it can be an aided or an unaided school. So, in a strict sense, a private school is an unaided independent school. For the purpose of this definition, only receipt of f
Answer:",30,qa_en,speculative,7," How many Examination Boards exist in India?
Context: In India, private schools are called independent schools, but since some private schools receive financial aid from the government, it can be an aided or an unaided school. So, in a strict sense, a private school is an unaided independent school. For the purpose of this definition, only receipt of government aid is considered.
Answer: How many Examination Boards exist in India?
Context: In India, private schools are called independent schools, but since some private schools receive financial aid from the government, it can be an aided or an unaided school. So,",0.7714285714285715,20,2690.127534000567,7
