prompt,reference,task,mode,draft_steps,generated_text,acceptance_rate,num_target_calls,latency_ms,gamma_setting
"Question: What was the name of the first episode of the new Doctor Who series?
Context: Doctor Who finally returned with the episode ""Rose"" on BBC One on 26 March 2005. There have since been nine further series in 2006–2008 and 2010–2015, and Christmas Day specials every year since 2005. No full series was filmed in 2009, although four additional specials starring David Tennant were ma
Answer:",Rose,qa_en,speculative,5," The first episode of the new series was called ""The Time of the Doctor"".

The first episode of the new series was called ""The Time of the Doctor"" and was broadcast on 26 March 2005. The episode was written by Steven Moffat and directed by David Tennant. The episode was filmed in the United Kingdom and was broadcast on BBC One on 26 March 2005. The episode was the first to feature the return of the Doctor, who had been absent from the series since the end of the first series. The episode was the first to feature the return of the Doctor's companion, Rose Tyler, who had been absent from",0.3688888888888889,45,3925.372204999803,5
"Question: Each of the extended metropolitan areas has a population that exceeds what number?
Context: Southern California consists of one Combined Statistical Area, eight Metropolitan Statistical Areas, one international metropolitan area, and multiple metropolitan divisions. The region is home to two extended metropolitan areas that exceed five million in population. These are the Greater Los Angel
Answer:",five million,qa_en,speculative,5, The population of the Los Angeles metropolitan area is approximately 5.5 million. The population of the San Gabriel Valley is approximately 1.5 million. The population of the San Bernardino County is approximately 1.2 million. The population of the San Diego County is approximately 1.1 million. The population of the Riverside County is approximately 1.1 million. The population of the Orange County is approximately 1.1 million. The population of the San Francisco Bay Area is approximately 1.1 million. The population of the San Jose metropolitan area is approximately 1.1 million. The population of the San Jose-Sunnyvale-Santa,0.5470588235294118,35,3003.7428600007843,5
"Question: Why is giving a defiant speech sometimes more harmful for the individual?
Context: Some civil disobedience defendants choose to make a defiant speech, or a speech explaining their actions, in allocution. In U.S. v. Burgos-Andujar, a defendant who was involved in a movement to stop military exercises by trespassing on U.S. Navy property argued to the court in allocution that ""the o
Answer:",lack of remorse,qa_en,speculative,5," The defiant speech is not always more harmful. In fact, it can be beneficial. The defiant speech is a way for the defendant to explain his actions and to show that he is not a lawbreaker. The defiant speech is a way for the defendant to show that he is not a lawbreaker.

The defiant speech is a way for the defendant to explain his actions and to show that he is not a lawbreaker.

The defiant speech is a way for the defendant to show that he is not a lawbreaker.

The defiant speech is a way for the defendant to show that he is",0.4472361809045226,40,3487.93497600127,5
"Question: When were Joseph Schumpeter and Norman Angell at their most prolific writing period?
Context: The correlation between capitalism, aristocracy, and imperialism has long been debated among historians and political theorists. Much of the debate was pioneered by such theorists as J. A. Hobson (1858–1940), Joseph Schumpeter (1883–1950), Thorstein Veblen (1857–1929), and Norman Angell (1872–1967).
Answer:",before World War I,qa_en,speculative,5," The most prolific period of Schumpeter and Angell’s writing was between the years of 1900 and 1930. Schumpeter and Angell were both born in the United States, and both were influenced by the ideas of the American economist John Maynard Keynes (1883–1946). Schumpeter was a proponent of the “New Economic Policy” (NEP), which advocated the creation of a “New Economic Order” in which the state would play a more active role in the economy. Angell was a proponent of the “Capitalist Mode of Production” (CMOP), which advocated the creation of a",0.32113821138211385,50,4310.622425000474,5
"Question: How do competing businesses attract workers?
Context: In a purely capitalist mode of production (i.e. where professional and labor organizations cannot limit the number of workers) the workers wages will not be controlled by these organizations, or by the employer, but rather by the market. Wages work in the same way as prices for any other good. Thus,
Answer:",offering a higher wage,qa_en,speculative,5," The workers will be able to compete with each other for the same jobs, and will be able to compete with the employer for the same jobs.

Question: How do competing businesses attract workers?
Context: In a purely capitalist mode of production (i.e. where professional and labor organizations cannot limit the number of workers) the workers wages will not be controlled by these organizations, or by the employer, but rather by the market. Wages work in the same way as prices for any other good. Thus,
Answer: The workers will be able to compete with each other for the same jobs, and will be able to",0.6827586206896552,29,2540.861933000997,5
"Question: How many teams up to Super Bowl 50 have been to the championship game eight times?
Context: For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of 
Answer:",four,qa_en,speculative,5," The Carolina Panthers and the Denver Broncos are the only two teams to have been to the Super Bowl eight times.

The Carolina Panthers and the Denver Broncos are the only two teams to have been to the Super Bowl eight times.

The Carolina Panthers and the Denver Broncos are the only two teams to have been to the Super Bowl eight times.

The Carolina Panthers and the Denver Broncos are the only two teams to have been to the Super Bowl eight times.

The Carolina Panthers and the Denver Broncos are the only two teams to have been to the Super Bowl eight times.

The Carolina Panthers and the Denver Broncos are",0.7846153846153846,26,2258.7992249991657,5
"Question: What plants create most electric power?
Context: The weight of boilers and condensers generally makes the power-to-weight ratio of a steam plant lower than for internal combustion engines. For mobile applications steam has been largely superseded by internal combustion engines or electric motors. However, most electric power is generated using ste
Answer:",steam turbine,qa_en,speculative,5," Electric power is generated by the conversion of chemical energy into electrical energy. The most common chemical energy source is the chemical energy of water. The chemical energy of water is converted into electrical energy by the chemical reactions of water. The chemical reactions of water are:

The chemical reactions of water are:

The chemical reactions of water are:

The chemical reactions of water are:

The chemical reactions of water are:

The chemical reactions of water are:

The chemical reactions of water are:

The chemical reactions of water are:

The chemical reactions of water are:

The chemical reactions",0.5757575757575758,33,2854.338410999844,5
"Question: The epidemic in Newcastle was the most what in any British city at the time?
Context: In the Sandgate area, to the east of the city and beside the river, resided the close-knit community of keelmen and their families. They were so called because they worked on the keels, boats that were used to transfer coal from the river banks to the waiting colliers, for export to London and elsew
Answer:",devastating loss,qa_en,speculative,5," The epidemic in Newcastle was the most what in any British city at the time. The epidemic was the worst in the city, and the worst in the country. The epidemic was the worst in the city, and the worst in the country. The epidemic was the worst in the city, and the worst in the country. The epidemic was the worst in the city, and the worst in the country. The epidemic was the worst in the city, and the worst in the country. The epidemic was the worst in the city, and the worst in the country. The epidemic was the worst in the city, and the worst in the country. The",0.704225352112676,29,2474.232174001372,5
"Question: What additional srevice did BSkyB offer besides Video on Demand that they claimed offered ""substantially more value""?
Context: In 2007, BSkyB and Virgin Media became involved in a dispute over the carriage of Sky channels on cable TV. The failure to renew the existing carriage agreements negotiated with NTL and Telewest resulted in Virgin Media removing the basic channels from the network on 1 March 2007. Virgin Media claim
Answer:",HD channels,qa_en,speculative,5," BSkyB offered a new package of channels, including the basic channels, which were not available on the network. The new package included the following channels:

The new package was not available on the network until 1 April 2007.

The new package was available on the network until 1 April 2007.

The new package was available on the network until 1 April 2007.

The new package was available on the network until 1 April 2007.

The new package was available on the network until 1 April 2007.

The new package was available on the network until 1 April 2007.

The new package was available",0.5166666666666667,36,3123.05723999998,5
"Question: Who did Tesla think would run the world of the future?
Context: In 1926, Tesla commented on the ills of the social subservience of women and the struggle of women toward gender equality, and indicated that humanity's future would be run by ""Queen Bees."" He believed that women would become the dominant sex in the future.
Answer:",women,qa_en,speculative,5," Tesla was a visionary, and his predictions were based on his own experiences. He was a visionary, and his predictions were based on his own experiences.

Question: What is the most important thing that you learned from your experience?
Context: The most important thing that I learned from my experience was that I was not alone. I was not alone in my experience. I was not alone in my experience. I was not alone in my experience. I was not alone in my experience. I was not alone in my experience. I was not alone in my experience. I was not alone in my experience. I was not",0.6,32,2798.739118001322,5
"Question: What have many HT members graduated to joining?
Context: HT does not engage in armed jihad or work for a democratic system, but works to take power through ""ideological struggle"" to change Muslim public opinion, and in particular through elites who will ""facilitate"" a ""change of the government,"" i.e., launch a ""bloodless"" coup. It allegedly attempted and 
Answer:",terrorist groups,qa_en,speculative,5," The HT has graduated to a ""bloodless"" coup, but it is not a ""democratic"" coup.

The HT is a ""terrorist"" organization, but it is not a ""terrorist"" organization.

The HT is a ""terrorist"" organization, but it is not a ""terrorist"" organization.

The HT is a ""terrorist"" organization, but it is not a ""terrorist"" organization.

The HT is a ""terrorist"" organization, but it is not a ""terrorist"" organization.

The HT is a ""terrorist"" organization, but it",0.7786259541984732,27,2304.584449999311,5
"Question: Approximately how many items are in the costume collection of the V&A?
Context: The costume collection is the most comprehensive in Britain, containing over 14,000 outfits plus accessories, mainly dating from 1600 to the present. Costume sketches, design notebooks, and other works on paper are typically held by the Word and Image department. Because everyday clothing from previ
Answer:","over 14,000",qa_en,speculative,5," The costume collection is the most comprehensive in Britain, containing over 14,000 outfits plus accessories, mainly dating from 1600 to the present. Costume sketches, design notebooks, and other works on paper are typically held by the Word and Image department. Because everyday clothing from previous eras is not included, the collection is not exhaustive.

The costume collection is the most comprehensive in Britain, containing over 14,000 outfits plus accessories, mainly dating from 1600 to the present. Costume sketches, design notebooks, and other works on paper are typically held by the Word and Image department. Because everyday clothing from previous eras is not included",0.673469387755102,30,2649.4046339994384,5
"Question: Which park is home to the Fresno Chafffee Zoo?
Context: Fresno has three large public parks, two in the city limits and one in county land to the southwest. Woodward Park, which features the Shinzen Japanese Gardens, numerous picnic areas and several miles of trails, is in North Fresno and is adjacent to the San Joaquin River Parkway. Roeding Park, near 
Answer:",Roeding Park,qa_en,speculative,5," Woodward Park.

Question: Which park is home to the Fresno Chafffee Zoo?
Context: Fresno has three large public parks, two in the city limits and one in county land to the southwest. Woodward Park, which features the Shinzen Japanese Gardens, numerous picnic areas and several miles of trails, is in North Fresno and is adjacent to the San Joaquin River Parkway. Roeding Park, near 
Answer: Roeding Park.

Question: Which park is home to the Fresno Chafffee Zoo?
Context: Fresno has three large public parks, two in the",0.8898305084745762,24,2128.502120000121,5
"Question: The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?
Context: For many geologic applications, isotope ratios of radioactive elements are measured in minerals that give the amount of time that has passed since a rock passed through its particular closure temperature, the point at which different radiometric isotopes stop diffusing into and out of the crystal la
Answer:",particular closure temperature,qa_en,speculative,5," The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?

A:

The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?

The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?

The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?

The point at which different radiometric isotopes stop diffusing into and out of the crystal lattice is called what?

",1.0,22,1893.2612469998276,5
"Question: What could someone be investigated for?
Context: The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hearings into allegations of professional misconduct and taking appropriate disciplinary action and acc
Answer:",allegations of professional misconduct,qa_en,speculative,5," The functions of the teacher's colleges may include setting out clear standards of practice, providing for the ongoing education of teachers, investigating complaints involving members, conducting hearings into allegations of professional misconduct and taking appropriate disciplinary action and acc

The following is a list of the functions of the teacher's colleges in the United States.

The following is a list of the functions of the teacher's colleges in the United States.

The following is a list of the functions of the teacher's colleges in the United States.

The following is a list of the functions of the teacher's colleges in the United States.

The following is a",0.8524590163934426,25,2155.761939999138,5
"Question: What are examples of economic actors?
Context: Neoclassical economics views inequalities in the distribution of income as arising from differences in value added by labor, capital and land. Within labor income distribution is due to differences in value added by different classifications of workers. In this perspective, wages and profits are det
Answer:","worker, capitalist/business owner, landlord",qa_en,speculative,5, The answer to the question is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer is that the answer,0.8174603174603174,26,2213.6669770006847,5
"Question: What field involves the study of the immune system?
Context: Disorders of the immune system can result in autoimmune diseases, inflammatory diseases and cancer. Immunodeficiency occurs when the immune system is less active than normal, resulting in recurring and life-threatening infections. In humans, immunodeficiency can either be the result of a genetic dis
Answer:",Immunology,qa_en,speculative,5," The immune system is a complex system of cells and molecules that work together to protect the body from infection and disease. The immune system is composed of the following:
1. B cells
2. T cells
3. Natural killer cells
4. Natural killer T cells
5. Natural killer T cells
6. Natural killer T cells
7. Natural killer T cells
8. Natural killer T cells
9. Natural killer T cells
10. Natural killer T cells
11. Natural killer T cells
12. Natural killer T cells
13. Natural killer T cells
14. Natural killer T cells
15. Natural",0.6447368421052632,31,2637.827414999265,5
"Question: What are the phagocytes that are located in tissues in contact with the external environment called?
Context: Dendritic cells (DC) are phagocytes in tissues that are in contact with the external environment; therefore, they are located mainly in the skin, nose, lungs, stomach, and intestines. They are named for their resemblance to neuronal dendrites, as both have many spine-like projections, but dendritic 
Answer:",Dendritic cells,qa_en,speculative,5," The phagocytes that are located in tissues in contact with the external environment are called phagocytes.

The phagocytes that are located in tissues in contact with the external environment are called phagocytes.

The phagocytes that are located in tissues in contact with the external environment are called phagocytes.

The phagocytes that are located in tissues in contact with the external environment are called phagocytes.

The phagocytes that are located in tissues in contact with the external environment are called phagocytes.

The phagocytes that are located in tissues in contact with the external environment are called phagocytes.

The phagocytes",0.859504132231405,25,2128.680722000354,5
"Question: What did the merchants of Newcastle plot to do to Timothy Dexter?
Context: From 1530 a royal act restricted all shipments of coal from Tyneside to Newcastle Quayside, giving a monopoly in the coal trade to a cartel of Newcastle burgesses known as the Hostmen. This monopoly, which lasted for a considerable time, helped Newcastle prosper and develop into a major town. The ph
Answer:",ruin him,qa_en,speculative,5," The merchants of Newcastle plotted to destroy the monopoly of the Hostmen. They were successful in this endeavour, and the monopoly was broken.

The merchants of Newcastle plotted to destroy the monopoly of the Hostmen. They were successful in this endeavour, and the monopoly was broken.

The merchants of Newcastle plotted to destroy the monopoly of the Hostmen. They were successful in this endeavour, and the monopoly was broken.

The merchants of Newcastle plotted to destroy the monopoly of the Hostmen. They were successful in this endeavour, and the monopoly was broken.

The merchants of Newcastle plotted to destroy the monopoly",0.6405228758169934,31,2705.583952998495,5
"Question: What job did Tesla's father have in Gospic?
Context: Tesla was the fourth of five children. He had an older brother named Dane and three sisters, Milka, Angelina and Marica. Dane was killed in a horse-riding accident when Nikola was five. In 1861, Tesla attended the ""Lower"" or ""Primary"" School in Smiljan where he studied German, arithmetic, and religi
Answer:",pastor,qa_en,speculative,5," Tesla was born in Smiljan, Slovenia, in 1856. He was the son of a farmer named Nikola. He was the youngest of five children. His father died when he was only two years old. His mother died when he was four. He was raised by his grandmother, who was a widow.

Tesla was a very intelligent boy. He was very interested in science and mathematics. He was very good at math. He was very good at physics. He was very good at physics. He was very good at physics. He was very good at physics. He was very good at physics. He was",0.37668161434977576,45,3934.939246000795,5
"Question: Which hotel did the Panthers stay at for the Super Bowl?
Context: The Panthers used the San Jose State practice facility and stayed at the San Jose Marriott. The Broncos practiced at Stanford University and stayed at the Santa Clara Marriott.
Answer:",San Jose Marriott.,qa_en,speculative,5," The Panthers stayed at the San Jose Marriott.
Question: Which team did the Panthers play for the Super Bowl?
Context: The Panthers played for the Super Bowl against the New England Patriots.
Answer: The Panthers played for the Super Bowl against the New England Patriots.
Question: Which team did the Panthers play for the Super Bowl?
Context: The Panthers played for the Super Bowl against the New England Patriots.
Answer: The Panthers played for the Super Bowl against the New England Patriots.
Question: Which team did the Panthers play for the Super Bowl?
Context: The Panthers played for the Super Bowl against the",0.7318840579710145,28,2436.078897999323,5
"Question: What are other alternative names for French and Indian War?
Context: The conflict is known by multiple names. In British America, wars were often named after the sitting British monarch, such as King William's War or Queen Anne's War. As there had already been a King George's War in the 1740s, British colonists named the second war in King George's reign after their 
Answer:",Fourth Intercolonial War and the Great War for the Empire,qa_en,speculative,5," The French and Indian War was a war between the French and the Iroquois, a confederation of Native American tribes. The French and Indian War was a war between the French and the Iroquois, a confederation of Native American tribes.

The French and Indian War was a war between the French and the Iroquois, a confederation of Native American tribes.

The French and Indian War was a war between the French and the Iroquois, a confederation of Native American tribes.

The French and Indian War was a war between the French and the Iro",0.7372262773722628,28,2426.4323139996122,5
"Question: Outside of its use of automobiles, what else is southern California famous for using?
Context: Southern California consists of a heavily developed urban environment, home to some of the largest urban areas in the state, along with vast areas that have been left undeveloped. It is the third most populated megalopolis in the United States, after the Great Lakes Megalopolis and the Northeastern 
Answer:",highways,qa_en,speculative,5," The Southern California area is famous for its use of automobiles. The Southern California area is famous for its use of automobiles.

The Southern California area is famous for its use of automobiles. The Southern California area is famous for its use of automobiles.

The Southern California area is famous for its use of automobiles. The Southern California area is famous for its use of automobiles.

The Southern California area is famous for its use of automobiles. The Southern California area is famous for its use of automobiles.

The Southern California area is famous for its use of automobiles. The Southern California area is famous for its use of automobiles.
",0.832,25,2187.476830000378,5
"Question: What was the last name of the designers of Newcastle's library?
Context: The Literary and Philosophical Society of Newcastle upon Tyne (popularly known as the 'Lit & Phil') is the largest independent library outside London, housing more than 150,000 books. Its music library contains 8000 CDs and 10,000 LPs. The current Lit and Phil premises were built in 1825 and the bui
Answer:",Green,qa_en,speculative,5," The name of the designers of Newcastle's library is unknown.

The name of the designers of Newcastle's library is unknown.

The name of the designers of Newcastle's library is unknown.

The name of the designers of Newcastle's library is unknown.

The name of the designers of Newcastle's library is unknown.

The name of the designers of Newcastle's library is unknown.

The name of the designers of Newcastle's library is unknown.

The name of the designers of Newcastle's library is unknown.

The name of the designers of Newcastle's library is unknown.

The name of",0.8174603174603174,26,2230.3982409994205,5
"Question: How many people were on the test flight of the AS-206?
Context: After an unmanned LM test flight AS-206, a crew would fly the first Block II CSM and LM in a dual mission known as AS-207/208, or AS-278 (each spacecraft would be launched on a separate Saturn IB.) The Block II crew positions were titled Commander (CDR) Command Module Pilot (CMP) and Lunar Module Pi
Answer:",unmanned,qa_en,speculative,5," The Block II crew positions were titled Commander (CDR) Command Module Pilot (CMP) and Lunar Module Pilot (LMP).
Question: What was the Block II CSM's mission?
Answer: The Block II CSM was the first of two Block II CSMs to be launched. The Block II CSM was the first of two Block II CSMs to be launched.
Question: What was the Block II LM's mission?
Answer: The Block II LM was the first of two Block II LM's to be launched. The Block II LM was the first of two Block II LM's to",0.5314285714285715,35,3081.0603009995248,5
"Question: What is the state average growth rate?
Context: As of the 2010 United States Census, southern California has a population of 22,680,010. Despite a reputation for high growth rates, southern California's rate grew less than the state average of 10.0% in the 2000s as California's growth became concentrated in the northern part of the state due to a
Answer:",10.0%,qa_en,speculative,5," The state average growth rate is 10.0% in the 2000s.

Question: What is the state average growth rate?
Context: As of the 2010 United States Census, southern California has a population of 22,680,010. Despite a reputation for high growth rates, southern California's rate grew less than the state average of 10.0% in the 2000s as California's growth became concentrated in the northern part of the state due to a
Answer: The state average growth rate is 10.0% in the 2000s.

Question: What is the state average growth rate?
Context: As of the",0.9464285714285714,23,1992.2915099996317,5
"Question: When was the study on sequenced Y genomes published?
Context: The results of the Haensch study have since been confirmed and amended. Based on genetic evidence derived from Black Death victims in the East Smithfield burial site in England, Schuenemann et al. concluded in 2011 ""that the Black Death in medieval Europe was caused by a variant of Y. pestis that ma
Answer:",October 2011,qa_en,speculative,5," The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.

The study was published in the journal Nature in 2011.
",0.8823529411764706,24,2098.536896999576,5
"Summarise the following article:
Jarryd Hayne's move to the NFL is a boost for rugby league in the United States, it has been claimed. The Australia international full-back or centre quit the National Rugby League in October to try his luck in American football and was this week given a three-year contract with the San Francisco 49ers. Peter Illfield, chairman of US Association of Rugby League, said: 'Jarryd, at 27, is one of the
Summary:","Jarryd Hayne quit the NRL in October to try and get into American Football .
This week, he signed a three-year contract with the San Francisco 49ers .
The chairman of the US Association of Rugby League welcomed his arrival .",summarization_en,speculative,5,"

Jarryd Hayne's move to the NFL is a boost for rugby league in the United States, it has been claimed. The Australia international full-back or centre quit the National Rugby League in October to try his luck in American football and was this week given a three-year contract with the San Francisco 49ers. Peter Illfield, chairman of US Association of Rugby League, said: 'Jarryd, at 27, is one of the

Jarryd Hayne's move to the NFL is a boost for rugby league in the United States, it has been claimed. The Australia international full-",0.859504132231405,25,2150.106656999924,5
"Summarise the following article:
An anorexic teenager whose weight dropped to just five stone is fighting back from the condition by setting up a catering business. Faith March, 18 from Maldon, Essex, was surviving on nothing other than coffee when she dropped to her lowest weight in March of last year. After several ill-fated attempts to fight the illness, Faith collapsed in her bathroom where she was found by her boyfriend - an
Summary:","Faith March's dropped to just five stone as she suffered from anorexia .
The 18-year-old from Essex was living on just coffee and no food .
After she collapsed in the bathroom, she had hospital treatment .
Has now launched a patisserie business to help her recover .",summarization_en,speculative,5,"
Anorexia is a serious condition that can lead to serious health problems. It is a condition that affects people of all ages and can be caused by a number of different factors. Anorexia is a condition that affects people of all ages and can be caused by a number of different factors. Anorexia is a serious condition that can lead to serious health problems. It is a condition that affects people of all ages and can be caused by a number of different factors. Anorexia is a serious condition that can lead to serious health problems. It is a condition that affects people of all ages and can be caused by a number of",0.60625,32,2806.1021079993225,5
"Summarise the following article:
(CNN)For years, they've wanted six seasons and a movie, and at 3:01 a.m. ET Tuesday, fans got it ... almost. There's no movie yet, but ""Community's"" much-awaited sixth season made its debut. Not even cancellation by NBC could kill the fan favorite sitcom, as Yahoo streamed the first two episodes of the new season early Tuesday. The show appears to have suffered no decline in quality in the move to
Summary:","The fan favorite comedy ""Community"" returns for a sixth season on Yahoo .
The series is just as weirdly hilarious as ever, with surprises in store .
Critics and fans loved the premiere .",summarization_en,speculative,5,"
(CNN)For years, they've wanted six seasons and a movie, and at 3:01 a.m. ET Tuesday, fans got it ... almost. There's no movie yet, but ""Community's"" much-awaited sixth season made its debut. Not even cancellation by NBC could kill the fan favorite sitcom, as Yahoo streamed the first two episodes of the new season early Tuesday. The show appears to have suffered no decline in quality in the move to the streaming platform.

The show's creator, Dan Harmon, said in a statement that the show's ""creator, Dan Harmon, is",0.5195530726256983,36,3180.3940219997457,5
"Summarise the following article:
He became known as the Dancing Man after two photos of him were posted online with the caption: 'Spotted this specimen trying to dance the other week. He stopped when he saw us laughing.' But now, the man - who was pictured happily dancing in one shot, and bowing his head in apparent humiliation and dejection in the other - has been tracked down, thanks to a social media campaign. The music lover,
Summary:","Dancing Man humiliated by bullies who posted two photos of him online .
In one image, he was seen dancing enthusiastically to music at concert .
In other, he was bowing head, ashamed, after the bullies laughed at him .
'Spotted this specimen trying to dance the other week,' cameraman said .
Images, initially posted to 4chan, were spotted by Cassandra Fairbanks .
She tweeted them on Thursday, asking users to help her to identify man .
On Friday morning, he was successfully identified as Sean from London .
Now, he has been sent VIP invite to dance party in LA with 1,727 women .",summarization_en,speculative,5,"
He became known as the Dancing Man after two photos of him were posted online with the caption: 'Spotted this specimen trying to dance the other week. He stopped when he saw us laughing.' But now, the man - who was pictured happily dancing in one shot, and bowing his head in apparent humiliation and dejection in the other - has been tracked down, thanks to a social media campaign. The music lover,

The man who was spotted dancing in a photo posted on Instagram by a friend has been tracked down.

The man, who was spotted dancing in a photo posted on Instagram by a friend, has",0.673469387755102,30,2582.703351999953,5
"Summarise the following article:
(CNN)One is a former high school cornerback who also loves baseball. The other is a football  fan who also played competitive golf. The two University of Oklahoma students at the center of a racist fraternity video have more than sports in common. They're both under fire since the nine-second clip showed them making racial slurs against blacks. In it, students at the now-disbanded Sigma Alpha Epsi
Summary:","""That video does not represent his core personality,""  a friend of Parker Rice says .
Levi Pettit, the second student expelled,  mainly focused on college football on social media .",summarization_en,speculative,5,"

The two students, who are members of the Sigma Alpha Epsilon fraternity, were suspended from the university for two weeks after the video was posted on YouTube.

The video, which was posted on YouTube on April 1, shows the two students, who are black, making racial slurs against a group of white students. The video was posted on YouTube on April 1, and was viewed more than 1.5 million times.

The video was posted on YouTube on April 1, and was viewed more than 1.5 million times.

The two students, who are black, were suspended from the university for two",0.4292682926829268,41,3555.654425001194,5
"Summarise the following article:
A new ad starring a 'realistic' fashion doll with curves, stretch marks and a 'normal' sized body is trying to change women's perceptions of their bodies. Plastic doll Lammily - who was created as an antidote to Barbie's super-slim frame - is being used to teach us about our bikini body obsession. The brown-haired figure confronts her fears on a trip to the beach and sees other women there with fl
Summary:","Lammily takes a trip to the beach in the new advert .
It is designed to highlight the pressures on women to look good .
In the advert Lammily realises everyone has their flaws .
The doll was designed last year as antidote to super skinny Barbie .
It was created by digital artist Nickolay Lamm, from Pittsburgh .",summarization_en,speculative,5,"
A new ad starring a 'realistic' fashion doll with curves, stretch marks and a 'normal' sized body is trying to change women's perceptions of their bodies. Plastic doll Lammily - who was created as an antidote to Barbie's super-slim frame - is being used to teach us about our bikini body obsession. The brown-haired figure confronts her fears on a trip to the beach and sees other women there with fl

The new ad starring a 'realistic' fashion doll with curves, stretch marks and a 'normal' sized body is trying to change women's perceptions of",0.9130434782608695,23,2026.8852899989724,5
"Summarise the following article:
The tactics used by Tory chairman Grant Shapps to convince people to hand over cash so he could get them 'stinking, filthy rich' have been revealed. Mr Shapps, posing as his business guru alter-ego Michael Green, used online leaflets to boast of his wealth and status in a bid to prove that he knew how to make millions. Using pictures of himself in his private plane and six-bedroom mansion, the fut
Summary:","MP posed as business guru Michael Green to offer keys to making cash .
Posed for pictures with private plane, luxury cars and six-bed mansion .
Offered his 'friends' a tool kit on how to make a fortune – for $197 a pop .",summarization_en,speculative,5,"
The tactics used by Tory chairman Grant Shapps to convince people to hand over cash so he could get them 'stinking, filthy rich' have been revealed. Mr Shapps, posing as his business guru alter-ego Michael Green, used online leaflets to boast of his wealth and status in a bid to prove that he knew how to make millions. Using pictures of himself in his private plane and six-bedroom mansion, the fut

The Tories have been accused of using the same tactics to get their way in the past.

The Daily Telegraph has revealed that the Tories have been using the same tactics to",0.704225352112676,29,2543.2516259988915,5
"Summarise the following article:
He picked up the nickname Goldenballs for his skills on the football pitch. But David Beckham  proved he is very very much the Goldenboy as he treated his family to a night out in London on Saturday. Heading to a showing of Lord of the Dance at the Dominion Theatre, David, 39, was joined by his parents-in-laws Anthony and Jacqueline Adams, his mother Sandra and sister Joanne. Scroll Down For Video
Summary:","Whole family checked out Michael Flatley's farewell Lord Of The Dance show on Saturday .
Flatley's beloved father died just one day before and David praised the dancer for going ahead with Saturday's performance .
Michael shared a picture of himself and David and thanked the footballer for his support .
He has vowed to continue the farewell tour but will take time out to attend his father's wake in Chicago this week .",summarization_en,speculative,5,"
The family were in London for a night out when David Beckham was spotted by a friend. He was spotted by a friend and was asked to join the family for a night out. He was spotted by a friend and was asked to join the family for a night out. He was spotted by a friend and was asked to join the family for a night out. He was spotted by a friend and was asked to join the family for a night out. He was spotted by a friend and was asked to join the family for a night out. He was spotted by a friend and was asked to join the family for a night out. He",0.5433526011560693,35,3034.3497850008134,5
"Summarise the following article:
A Wyoming man rang in his 100th birthday at the car dealership where he still works today, 66 years after making his first sale. As long as he can get out of the house, Derrell Alexander said that he'll be showing up for the job he loves at White's Mountain Motors in Casper. And although Alexander leaves his shift at the dealership a little earlier nowadays, he still works six days a week. Derrell
Summary:","Derrell Alexander still works six days a week at White's Mountain Motors in Casper, Wyoming .
The father-of-two hasn't taken a vacation since his children were young .
Alexander hopes he never has to retire and believes you don't last long if you just 'sit around the house and watch TV'
Retired daughter Sheri Rupe believes job her dad loves has 'kept him going'",summarization_en,speculative,5,"
The Wyoming man who has been working at White's Mountain Motors for 66 years has been working there for the past six years. He has been working there for the past six years. He has been working there for the past six years. He has been working there for the past six years. He has been working there for the past six years. He has been working there for the past six years. He has been working there for the past six years. He has been working there for the past six years. He has been working there for the past six years. He has been working there for the past six years. He has been working",0.6644295302013423,30,2661.444229999688,5
